Sound Ideas	Sampler Library	0104-22-02	PIANO, CONCERT GRAND	SINGLE NOTE, C#7
Sound Ideas	Sampler Library	0104-22-03	PIANO, CONCERT GRAND	SINGLE NOTE, D7
Sound Ideas	Sampler Library	0104-22-04	PIANO, CONCERT GRAND	SINGLE NOTE, D#7
Sound Ideas	Sampler Library	0104-22-05	PIANO, CONCERT GRAND	SINGLE NOTE, E7
Sound Ideas	Sampler Library	0104-22-06	PIANO, CONCERT GRAND	SINGLE NOTE, F7
Sound Ideas	Sampler Library	0104-22-07	PIANO, CONCERT GRAND	SINGLE NOTE, F#7
Sound Ideas	Sampler Library	0104-22-08	PIANO, CONCERT GRAND	SINGLE NOTE, G7
Sound Ideas	Sampler Library	0104-22-09	PIANO, CONCERT GRAND	SINGLE NOTE, G#7
Sound Ideas	Sampler Library	0104-22-10	PIANO, CONCERT GRAND	SINGLE NOTE, A7
Sound Ideas	Sampler Library	0104-22-11	PIANO, CONCERT GRAND	SINGLE NOTE, A#7
Sound Ideas	Sampler Library	0104-22-12	PIANO, CONCERT GRAND	SINGLE NOTE, B7
Sound Ideas	Sampler Library	0104-22-13	PIANO, CONCERT GRAND	SINGLE NOTE, C8
Sound Ideas	Sampler Library	0104-23-01	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, LA
Sound Ideas	Sampler Library	0104-23-02	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, LA#
Sound Ideas	Sampler Library	0104-23-03	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, LB
Sound Ideas	Sampler Library	0104-23-04	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, C1
Sound Ideas	Sampler Library	0104-23-05	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, C#1
Sound Ideas	Sampler Library	0104-23-06	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, D1
Sound Ideas	Sampler Library	0104-23-07	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, D#1
Sound Ideas	Sampler Library	0104-23-08	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, E1
Sound Ideas	Sampler Library	0104-23-09	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, F1
Sound Ideas	Sampler Library	0104-23-10	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, F#1
Sound Ideas	Sampler Library	0104-23-11	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, G1
Sound Ideas	Sampler Library	0104-23-12	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, G#1
Sound Ideas	Sampler Library	0104-23-13	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, A1
Sound Ideas	Sampler Library	0104-23-14	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, A#1
Sound Ideas	Sampler Library	0104-23-15	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, B1
Sound Ideas	Sampler Library	0104-24-01	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, C2
Sound Ideas	Sampler Library	0104-24-02	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, C#2
Sound Ideas	Sampler Library	0104-24-03	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, D2
Sound Ideas	Sampler Library	0104-24-04	PIANO, CONCERT GRAND	SOFT PEDAL NOTE, D#2
